,article
26747,22853553
26748,26349011
26749,12184427
26750,16126918
26751,3798106
26752,28149757
26753,19541582
26754,15248230
26755,15868146
26756,19050903
26757,26793994
26758,25620903
26759,20191771
26760,9469510
26761,15479938
26762,28135561
26763,28665895
26764,17638612
26765,30143057
26766,21372451
26767,15060386
26768,26617516
26769,9130132
26770,30086248
26771,28601293
26772,24004141
26773,20389299
26774,30285989
26775,22241902
26776,28239173
26777,33971978
26778,34062778
26779,7775762
26780,32308436
26781,17593512
26782,25798157
26783,25772021
26784,11567227
26785,11668868
26786,7379316
26787,26137463
26788,31238084
26789,21908507
26790,27621187
26791,17698701
26792,26670971
26793,16429753
26794,10867100
26795,32913390
26796,10928517
26797,11112813
26798,23535757
26799,22694349
26800,4168495
26801,26577670
26802,15372245
26803,22461100
26804,34776989
26805,16644365
26806,33745453
26807,25469298
26808,34075035
26809,26571066
26810,32511120
26811,34448903
26812,22583833
26813,27705091
26814,21292086
26815,25927893
26816,27163593
26817,3931030
26818,32911759
26819,30443606
26820,20223532
26821,27031011
26822,32655337
26823,26699568
26824,33024253
26825,16012648
26826,6780678
26827,24380446
26828,7104579
26829,31266172
26830,23939447
26831,21530954
26832,24172663
26833,940319
26834,27561316
26835,27097151
26836,19321599
26837,30577851
26838,23288135
26839,27895861
26840,12623047
26841,26351792
26842,25544018
26843,22180456
26844,28299583
26845,20523082
26846,2978788
26847,20975338
26848,32325754
26849,11973248
26850,1317996
26851,435153
26852,28239924
26853,32250060
26854,27397873
26855,19573674
26856,27695249
26857,20625973
26858,12962406
26859,26461147
26860,30157892
26861,30886669
26862,9302365
26863,25951075
26864,27220313
26865,30538628
26866,12467822
26867,12385932
26868,11914626
26869,25668120
26870,12376601
26871,11700493
26872,27629876
26873,19841323
26874,24378738
26875,19268565
26876,26670630
26877,29967006
26878,34515659
26879,18506017
26880,18608276
26881,34221962
26882,19169442
26883,19931132
26884,25086947
26885,22739239
26886,18025038
26887,12181401
26888,32731496
26889,17989688
26890,24657695
26891,31304017
26892,23999068
26893,11505414
26894,4365092
26895,15702834
26896,24970577
26897,11135228
26898,30038614
26899,34250789
26900,10622680
26901,22804762
26902,16026747
26903,26832207
26904,24309072
26905,16234162
26906,11838846
26907,27940460
26908,30704439
26909,16442207
26910,9727431
26911,12549953
26912,10716377
26913,25665957
26914,21150873
26915,23978380
26916,31487959
26917,28780941
26918,22669875
26919,2414852
26920,2930948
26921,22863190
26922,25464806
26923,20580768
26924,10084486
26925,30705791
26926,30472095
26927,21402350
26928,17429405
26929,20438942
26930,30298111
26931,31183275
26932,22795284
26933,15843670
26934,30112244
26935,25972378
26936,16751708
26937,32797403
26938,30073170
26939,11692401
26940,22438016
26941,12808459
26942,33959901
26943,28249967
26944,12134617
26945,27605097
26946,21119625
26947,20362898
26948,25859752
26949,27529763
26950,20058049
26951,23091532
26952,27258908
26953,28487841
26954,31245230
26955,18085442
26956,22108498
26957,34113180
26958,13082426
26959,28911725
26960,26222757
26961,27497040
26962,20466269
26963,15942575
26964,18757140
26965,12089631
26966,14504323
26967,33824816
26968,26300860
26969,32908924
26970,16517390
26971,20583301
26972,28053904
26973,34422971
26974,11377905
26975,22247925
26976,16564854
26977,11927500
26978,27340021
26979,23140152
26980,10892610
26981,10565530
26982,25238474
26983,16279073
26984,25959153
26985,16618510
26986,18923135
26987,28077977
26988,1684265
26989,26783481
26990,33993429
26991,8437276
26992,20587742
26993,23079769
26994,30116990
26995,22532909
26996,19738495
26997,9021958
26998,10357398
26999,15014179
27000,9488322
27001,27998967
27002,27408017
27003,18088661
27004,17164309
27005,32442420
27006,15620559
27007,12006325
27008,27375832
27009,8441965
27010,27836329
27011,25732972
27012,18754956
27013,27033841
27014,25683121
27015,27546909
27016,27061826
27017,23361258
27018,17671634
27019,28538418
27020,32082236
27021,15598586
27022,29581464
27023,21055664
27024,16276422
27025,25613729
27026,9224829
27027,21615893
27028,24348712
27029,25383813
27030,22265699
27031,22549018
27032,27478604
27033,23891077
27034,17160224
27035,27593745
27036,32648033
27037,33501942
27038,15714511
27039,26544782
27040,11095141
27041,26707829
27042,27852792
27043,15929908
27044,6880820
27045,16106247
27046,25559415
27047,21493729
27048,11451965
27049,25278580
27050,28934433
27051,31687518
27052,23018075
27053,2872517
27054,9630177
27055,30388027
27056,30997091
27057,26904493
27058,34213988
27059,24703482
27060,28752361
27061,25239981
27062,23196602
27063,18936031
27064,25374807
27065,28202399
27066,2202308
27067,26875184
27068,25723597
27069,16929028
27070,25882489
27071,10406253
27072,15635619
27073,24813498
27074,22517427
27075,2028956
27076,11353098
27077,21452415
27078,16115295
27079,6830295
27080,12161478
27081,16266285
27082,17934079
27083,16005381
27084,22570746
27085,25452594
27086,1650321
27087,24876989
27088,20641107
27089,18048751
27090,31773290
27091,27291355
27092,26071336
27093,27607182
27094,10378024
27095,25440737
27096,27061481
27097,23489543
27098,27745820
27099,9064177
27100,32265829
27101,24074529
27102,28288180
27103,28121466
27104,19812304
27105,9648774
27106,28183608
27107,29535832
27108,7726675
27109,25979833
27110,23287602
27111,34522275
27112,28973041
27113,27302325
27114,16252243
27115,31281678
27116,19095983
27117,18224320
27118,25177433
27119,28660166
27120,24780162
27121,9282343
27122,12803243
27123,16816897
27124,30633925
27125,26230489
27126,11145249
27127,27481040
27128,8097911
27129,19744435
27130,30723653
27131,7579326
27132,32110618
27133,34661071
27134,12839066
27135,17029130
27136,31109360
27137,9825265
27138,30691434
27139,15317905
27140,27218019
27141,25220846
27142,21857482
27143,24845114
27144,25361454
27145,27245685
27146,17997021
27147,26730842
27148,25918215
27149,27148573
27150,19657454
27151,20003547
27152,28675419
27153,25291378
27154,15160667
27155,28185060
27156,22722902
27157,28817358
27158,12112890
27159,3793856
27160,25465419
27161,16272259
27162,17180519
27163,33262151
27164,32953522
27165,31596145
27166,29291458
27167,28879784
27168,17228151
27169,3385581
27170,28741786
27171,9767335
27172,23312791
27173,21651806
27174,19738009
27175,32016535
27176,33012500
27177,24462886
27178,18772890
27179,19581792
27180,9015470
27181,34568495
27182,26229122
27183,21735166
27184,7533185
27185,27582687
27186,26337362
27187,32777838
27188,8923044
27189,27857505
27190,22606620
27191,13478912
27192,18664243
27193,12592995
27194,25099109
27195,32670613
27196,20977497
27197,29183889
27198,23671403
27199,34956766
27200,33463564
27201,24360484
27202,25971615
27203,25591566
27204,16133590
27205,10737979
27206,21784348
27207,25540557
27208,30045739
27209,34064758
27210,10869967
27211,31930524
27212,27087170
27213,27174548
27214,7249508
27215,27121245
27216,17051099
27217,27331139
27218,24753421
27219,30067834
27220,29263721
27221,13106826
27222,30593265
27223,8096277
27224,22844570
27225,22231551
27226,33996466
27227,33275711
27228,7284964
27229,1748700
27230,8995068
27231,16061854
27232,21814017
27233,21060341
27234,11563623
27235,24371311
27236,25073240
27237,12512184
27238,27472721
27239,26599395
27240,11247896
27241,25217339
27242,23984313
27243,21829684
27244,32195171
27245,16682347
27246,8270587
27247,28638578
27248,6379456
27249,15857088
27250,23449062
27251,3414893
27252,32810277
27253,1564476
27254,11875367
27255,17525752
27256,17958580
27257,21779440
27258,25449206
27259,3979948
27260,12081068
27261,28459010
27262,20733097
27263,8202106
27264,10511936
27265,19103728
27266,11966929
27267,19143068
27268,22749612
27269,24463458
27270,30341596
27271,19080114
27272,22327363
27273,31367567
27274,23423141
27275,3338421
27276,7215085
27277,33853673
27278,23824416
27279,32746528
27280,18847447
27281,31471958
27282,11381256
27283,11300468
27284,26715564
27285,20592919
27286,25758528
27287,29850820
27288,21737011
27289,24765546
27290,23504371
27291,11547063
27292,24558114
27293,28561886
27294,10377239
27295,11090871
27296,20510834
27297,27160004
27298,14633313
27299,20534432
27300,13452006
27301,16279075
27302,20470239
27303,20370345
27304,34208339
27305,23543082
27306,25399551
27307,23484778
27308,23444310
27309,24935759
27310,20691089
27311,5069204
27312,26588948
27313,19324297
27314,25347095
27315,22475555
27316,22649104
27317,22001864
27318,19301789
27319,25851430
27320,18177225
27321,33203149
27322,12707590
27323,16344433
27324,11039080
27325,26304763
27326,3008556
27327,12656664
27328,10890931
27329,30472627
27330,17653761
27331,14628950
27332,27107754
27333,20580323
27334,23857641
27335,19471561
27336,22852101
27337,31963394
27338,27495256
27339,25355822
27340,23159932
27341,9434013
27342,23904473
27343,29108806
27344,24846160
27345,21458646
27346,21719489
27347,34055829
27348,17474927
27349,2910517
27350,6039601
27351,30474316
27352,14694169
27353,31108071
27354,18246000
27355,15207796
27356,17535604
27357,24691470
27358,2660037
27359,27278653
27360,34918688
27361,7674349
27362,21045191
27363,9507629
27364,21105193
27365,12865006
27366,34290022
27367,7675046
27368,25840541
27369,25131601
27370,18052805
27371,28719299
27372,26051949
27373,26301972
27374,34484838
27375,20840327
27376,6383063
27377,23433890
27378,17661868
27379,9885564
27380,24458034
27381,33150099
27382,25555191
27383,24950593
27384,24765286
27385,23489731
27386,25938028
27387,19810147
27388,15384972
27389,22899877
27390,21704381
27391,23625526
27392,28802370
27393,2006719
27394,22248889
27395,25829880
27396,29539287
27397,20530564
27398,21527960
27399,23734351
27400,19596963
27401,14999547
27402,24797647
27403,10321217
27404,26683924
27405,15517632
27406,34479628
27407,25120734
27408,21091833
27409,13679276
27410,23104659
27411,28622627
27412,17126051
27413,7418151
27414,13926461
27415,26119840
27416,17446774
27417,24323027
27418,7584144
27419,12618525
27420,22854255
27421,34970295
27422,30593277
27423,12445064
27424,28089356
27425,19707767
27426,23725870
27427,23553306
27428,1566160
27429,29305643
27430,30544782
27431,34203571
27432,8252046
27433,22002242
27434,21703884
27435,33736948
27436,30044388
27437,5020435
27438,25558970
27439,15337033
27440,14719553
27441,28342811
27442,28281123
27443,29573830
27444,28341274
27445,32869941
27446,19786466
27447,22899761
27448,2793888
27449,22247563
27450,20644583
27451,11465400
27452,21597887
27453,12239049
27454,24975505
27455,19322914
27456,28939128
27457,20733370
27458,25158945
27459,29130474
27460,14579853
27461,34846537
27462,10622499
27463,33653302
27464,24639037
27465,18446323
27466,34404867
27467,30510824
27468,10867089
27469,27207301
27470,21459020
27471,1489367
27472,18941128
27473,20449655
27474,19962611
27475,14986245
27476,11144874
27477,18729004
27478,12460410
27479,17074677
27480,24352797
27481,23211837
27482,26328901
27483,24712771
27484,31700600
27485,23725827
27486,28203371
27487,15736817
27488,2264041
27489,19730279
27490,21502911
27491,27038175
27492,8252982
27493,30729726
27494,15350384
27495,9752917
27496,15976311
27497,27235153
27498,28800746
27499,15514174
27500,25663498
27501,22960355
27502,23695484
27503,26972360
27504,2719579
27505,31523413
27506,12208242
27507,28979359
27508,8434738
27509,21619987
27510,19169404
27511,20407848
27512,7859226
27513,22144540
27514,31938630
27515,111637
27516,21515028
27517,27154608
27518,7722265
27519,7554805
27520,10583958
27521,25757201
27522,28662232
27523,33241208
27524,2157608
27525,30813513
27526,30997238
27527,29871882
27528,24377759
27529,15615937
27530,26078479
27531,15666112
27532,26010119
27533,16961083
27534,30873111
27535,26264409
27536,19752311
27537,27082665
27538,2200880
27539,25392273
27540,32802735
27541,19182083
27542,29422142
27543,28504853
27544,20304578
27545,27057939
27546,28333326
27547,28777861
27548,18672296
27549,24893135
27550,33592353
27551,22407275
27552,32952758
27553,14984048
27554,21963423
27555,20401292
27556,5366428
27557,20604752
27558,10830988
27559,15573360
27560,11035889
27561,18988781
27562,24799318
27563,24320889
27564,25388133
27565,8838946
27566,17570969
27567,18504455
27568,25667295
27569,18408944
27570,26379984
27571,22773132
27572,23122578
27573,31213823
27574,17309715
27575,19953779
27576,27158272
27577,22735384
27578,7904733
27579,19917643
27580,8199705
27581,25708490
27582,11498324
27583,30352639
27584,16785446
27585,6615123
27586,1568609
27587,20487691
27588,21784350
27589,29163301
27590,25965510
27591,19193780
27592,27121435
27593,15701501
27594,25505255
27595,24213223
27596,25217960
27597,24507203
27598,19820896
27599,15619122
27600,3984364
27601,24334599
27602,24610885
27603,21091332
27604,28073871
27605,28994196
27606,9373898
27607,17671290
27608,25378548
27609,1925674
27610,21488855
27611,31178822
27612,20237798
27613,14692804
27614,30787951
27615,22653765
27616,28940170
27617,26670972
27618,12923340
27619,20940672
27620,16037985
27621,19141158
27622,8686483
27623,32219682
27624,17031779
27625,22407400
27626,26412892
27627,15758009
27628,22714760
27629,11942962
27630,19348713
27631,17170724
27632,23329690
27633,25862767
27634,5434290
27635,16901958
27636,1552914
27637,19136199
27638,29571063
27639,30367617
27640,14522863
27641,16286414
27642,32598831
27643,3694757
27644,19760602
27645,18718014
27646,24368047
27647,30094119
27648,25361622
27649,20805840
27650,24180297
27651,12665778
27652,15145485
27653,32287173
27654,18550314
27655,10637364
27656,24651618
27657,23983039
27658,24875498
27659,18782202
27660,16286584
27661,31100940
27662,28491162
27663,9971928
27664,27440847
27665,28331002
27666,25703248
27667,14528524
27668,30405991
27669,28955658
27670,22835603
27671,3368071
27672,12221390
27673,27306911
27674,24318422
27675,24366116
27676,22997368
27677,32695344
27678,31681122
27679,30240140
27680,30045318
27681,33430804
27682,17270242
27683,10806182
27684,17598144
27685,4182068
27686,30805918
27687,5763250
27688,27032974
27689,26183461
27690,21935514
27691,20624185
27692,21115138
27693,10701885
27694,20020206
27695,6221669
27696,25798682
27697,20942923
27698,22733959
27699,30529948
27700,623968
27701,2161338
27702,30638421
27703,28607121
27704,11990057
27705,33923822
27706,9059398
27707,32293311
27708,24065723
27709,12153817
27710,24117026
27711,26441825
27712,28286212
27713,18570241
27714,1733164
27715,27501016
27716,2296383
27717,8640704
27718,19290904
27719,31502076
27720,19466980
27721,25432547
27722,18478914
27723,10065820
27724,33844854
27725,519702
27726,27542563
27727,9517905
27728,20649448
27729,17568297
27730,21063683
27731,25548480
27732,31263445
27733,11758703
27734,8196402
27735,20798370
27736,16627225
27737,26666848
27738,22033450
27739,24136142
27740,29520328
27741,25805871
27742,31816082
27743,5418396
27744,26161729
27745,26022925
27746,28057220
27747,14439147
27748,32653891
27749,7997538
27750,26154791
27751,25180103
27752,18964302
27753,14610432
27754,17957943
27755,30449274
27756,10024103
27757,17125470
27758,13125273
27759,15940069
27760,25045274
27761,33461604
27762,23307297
27763,25834211
27764,21493137
27765,18923233
27766,18049357
27767,32132973
27768,12000816
27769,29744142
27770,23021161
